Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR13;DRIFT;org.apache.flink.core.fs.FSDataOutputStream;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.serialization.SimpleStringSchema;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.StringValueUtils$WhitespaceTokenizer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.InstantComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.configuration.HeartbeatManagerOptions;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.tuple.builder.Tuple3Builder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.parser.FloatValueParser;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.operators.base.MapOperatorBase;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.functions.RichGroupCombineFunction;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.OutputTag;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.NoFetchingInput;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.GenericTypeSerializerConfigSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeinfo.PrimitiveArrayTypeInfo;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.LongSerializer$LongSerializerSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.TupleSerializerBase;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.TraversableOnceException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.TypeDeserializerAdapter;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.functions.util.CopyingListCollector;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.parser.BigIntParser;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.memory.DataInputDeserializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.ShortSerializer$ShortSerializerSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.configuration.DelegatingConfiguration;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.PropertiesUtil;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.TupleTypeInfo$TupleTypeComparatorBuilder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.configuration.description.ListElement;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.InstantiationUtil$ClassLoaderObjectInputStream;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.operators.GenericDataSinkBase;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.NullKeyFieldException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.functions.InvalidTypesException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.RowComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.Either$Left;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.ListValue;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.state.AggregatingStateDescriptor;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.memory.MemorySegment;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.memory.MemorySegmentFactory;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.configuration.HistoryServerOptions;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.GenericArraySerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.functions.util.CopyingIterator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.SqlTimeSerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.StringValueSerializer$StringValueSerializerSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
